NoDefault,Zip,NAICS,ApprovalDate,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,ChgOffDate,DisbursementDate,DisbursementGross,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,RevLineCr_-1,RevLineCr_0,RevLineCr_N,RevLineCr_T,RevLineCr_Y
0,1.1641537,-0.80156714,0.6869588,-0.6350226,-0.23849937,-0.39654016,-0.20244376,-0.19807886,-0.18065251,0.11796523,1.3711275,0.6213904,-0.4251633,1.0737655,-0.38918003,-0.46864206,0.0,0.0,-0.9177782,0.0,-0.6350226,-0.27371648,0.0,0.0,1.0,0.0,0.0
1,-0.5500425,1.5520805,-0.19395447,-0.45320106,-0.21160367,2.3969634,-0.33961818,-0.15432733,-0.18056494,0.11796523,-0.69951886,-0.09293235,-0.688215,-0.2811249,-0.6484625,-0.6190796,1.0,0.0,-0.9177782,0.0,-0.45320106,-0.48334235,0.0,0.0,0.0,0.0,1.0
0,-1.3622193,1.1957046,0.81638205,-0.8596257,-0.23849937,-0.39654016,-0.33961818,-0.19807886,-0.18065251,0.11796523,1.4826516,0.8355601,-0.56399614,0.22610396,-0.57643956,-0.57729137,0.0,0.0,-0.9177782,0.0,-0.8596257,-0.37374967,0.0,0.0,0.0,0.0,1.0
1,1.5604877,1.5520805,-0.6093614,-0.45320106,-0.26539508,-0.39654016,-0.33961818,-0.24183038,-0.18056494,0.11796523,-0.69951886,-0.57656187,-0.56258446,-0.2811249,-0.6069773,-0.59500957,0.0,0.0,-0.9177782,1.0,-0.45320106,-0.7431555,0.0,0.0,0.0,0.0,1.0
1,-1.3704334,0.9626896,-1.7018052,1.8570021,-0.10402087,-0.39654016,-0.33961818,-0.28558192,-0.18056494,-2.3206275,-0.69951886,-1.4853532,1.386971,-0.2811249,1.396988,1.1694555,0.0,1.0,0.4223867,0.0,1.8570021,0.980966,0.0,1.0,0.0,0.0,0.0
1,1.2652907,-0.80156714,0.7043544,-0.7098903,-0.23849937,2.3969634,-0.33961818,-0.19807886,-0.18065251,0.11796523,-0.69951886,0.6213904,-0.66103303,-0.2811249,-0.62166995,-0.60353434,1.0,0.0,-0.9177782,0.0,-0.7098903,-0.3454126,0.0,0.0,1.0,0.0,0.0
1,-0.17937775,1.5520805,-0.7401764,-0.06816718,-0.21160367,-0.39654016,-0.20244376,-0.19807886,-0.18056494,0.11796523,-0.69951886,-0.6540951,0.5539738,-0.2811249,0.5759269,0.45487723,0.0,0.0,0.4223867,0.0,-0.06816718,-0.41608453,0.0,1.0,0.0,0.0,0.0
0,0.9546921,-0.80156714,0.6034599,-0.6243272,-0.18470797,2.3969634,-0.06526935,-0.02307277,-0.18065251,0.11796523,1.3536655,0.54512817,-0.61944747,0.16114871,-0.59084415,-0.585649,1.0,0.0,-0.9177782,0.0,-0.6243272,-0.3044434,0.0,0.0,0.0,0.0,1.0
1,-0.2810282,1.3523533,-0.34007752,-0.06816718,0.111144714,-0.39654016,-0.33961818,0.37069094,-0.18056494,0.11796523,-0.69951886,-0.34459767,1.7084787,-0.2811249,1.7138888,1.4452577,0.0,0.0,0.4223867,0.0,-0.06816718,-0.24981777,0.0,1.0,0.0,0.0,0.0
0,0.007494786,-0.80156714,0.5004779,-0.75267184,-0.18470797,-0.39654016,-0.33961818,-0.11057582,-0.18056494,2.556558,1.37916,0.42819276,-0.5359607,0.121462025,-0.59084415,-0.585649,0.0,0.0,-0.9177782,0.0,-0.75267184,-0.49017054,0.0,0.0,0.0,0.0,1.0
1,-0.6763355,1.3523533,-0.17238393,-0.06816718,-0.23849937,-0.39654016,-0.33961818,-0.28558192,-0.18056494,0.11796523,-0.69951886,-0.17110112,0.62412095,-0.2811249,0.6450689,0.51505226,0.0,0.0,0.4223867,0.0,-0.06816718,-0.15661278,0.0,0.0,1.0,0.0,0.0
0,-1.0115767,-0.80156714,0.6563425,-0.6884995,-0.21160367,-0.39654016,0.07190507,-0.15432733,3.1013753,2.556558,1.3797421,0.5641937,-0.5330028,0.15486842,-0.59084415,-0.585649,0.0,0.0,-0.9177782,0.0,-0.6884995,-0.35565493,0.0,0.0,0.0,0.0,1.0
0,0.010575103,-0.80156714,0.80803216,-1.1377057,0.83732855,-0.39654016,-0.33961818,1.551982,-0.18065251,0.11796523,1.5609978,0.75739133,-0.28907785,0.45599777,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,1.0,-1.1377057,-0.6820431,0.0,0.0,0.0,0.0,1.0
1,-0.2923227,-0.4491074,-0.58848673,-0.1965118,-0.23849937,-0.39654016,-0.33961818,-0.19807886,-0.18056494,0.11796523,-0.69951886,-0.5568608,-0.014510272,-0.2811249,0.015588699,-0.032791086,0.0,0.0,0.4223867,0.0,-0.1965118,-0.48675644,0.0,1.0,0.0,0.0,0.0
1,-0.00020600585,-0.6037981,1.4704567,-0.7098903,0.057353318,-0.39654016,0.75777715,-0.066824295,-0.18065251,0.11796523,-0.69951886,1.3382552,-0.4251633,-0.2811249,-0.38918003,-0.46864206,0.0,0.0,-0.9177782,0.0,-0.7098903,0.03969807,0.0,0.0,1.0,0.0,0.0
1,-0.3102912,0.9626896,-1.330931,1.8570021,-0.23849937,-0.39654016,-0.33961818,-0.19807886,-0.18056494,-2.3206275,-0.69951886,-1.2355945,-0.4017809,-0.2811249,-0.3661327,-0.3650073,0.0,1.0,0.4223867,0.0,1.8570021,1.1151402,0.0,1.0,0.0,0.0,0.0
0,-0.3102912,-0.80156714,-0.12645954,-1.0200565,-0.21160367,-0.39654016,-0.33961818,-0.15432733,-0.18056494,0.11796523,1.4394622,-0.15140004,-0.5713031,0.29360965,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-1.0200565,-1.0575943,0.0,0.0,0.0,0.0,1.0
1,0.7411235,-0.80156714,0.5290067,-0.45320106,-0.07712518,-0.39654016,0.07190507,0.19568485,-0.18065251,0.11796523,-0.69951886,0.50636154,-0.39542675,-0.2811249,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-0.45320106,-0.16139252,0.0,0.0,0.0,0.0,1.0
0,-0.3914062,1.3308141,-0.4813298,-1.0735334,-0.21160367,-0.39654016,-0.06526935,-0.15432733,-0.18056494,0.11796523,1.3164132,-0.46153304,-0.65898705,-0.041545287,-0.61965334,-0.6023643,0.0,0.0,-0.9177782,0.0,-1.0735334,-1.275414,0.0,0.0,0.0,1.0,0.0
1,0.74009675,1.1957046,-1.1701956,1.8570021,-0.18470797,2.3969634,0.20907947,-0.11057582,-0.18056494,0.11796523,-0.69951886,-1.0798925,0.59781575,-0.2811249,0.6191406,0.49248663,1.0,1.0,0.4223867,0.0,1.8570021,1.1987857,0.0,1.0,0.0,0.0,0.0
0,0.49521157,-0.80156714,0.5749311,-0.4104195,0.13804041,-0.39654016,0.3462539,0.41444245,5.853021,2.556558,1.4681,0.50636154,-0.24979545,1.9269998,-0.21632506,-0.23462811,0.0,0.0,0.4223867,0.0,-0.4104195,-0.12042331,0.0,1.0,0.0,0.0,0.0
0,-0.68249613,-0.4491074,0.87135214,-0.72058564,-0.18470797,-0.39654016,-0.33961818,-0.11057582,-0.18065251,0.11796523,1.4240956,0.75739133,-0.14749755,1.1931205,-0.38918003,-0.46864206,0.0,0.0,-0.9177782,0.0,-0.72058564,-0.28259316,0.0,0.0,1.0,0.0,0.0
0,-1.3694067,1.1761235,0.75584537,-1.3516134,-0.07712518,-0.39654016,-0.33961818,0.064430274,-0.18056494,0.11796523,1.4548289,0.7186247,-0.45439127,1.0355679,-0.4179892,-0.4853573,0.0,0.0,-0.9177782,0.0,-1.3516134,-0.9077152,0.0,0.0,0.0,0.0,1.0
0,1.2524561,-0.4491074,0.7447122,-0.74197644,-0.26539508,-0.39654016,-0.33961818,-0.24183038,-0.18056494,0.11796523,1.4126872,0.660157,-0.59198195,0.08522507,-0.60524875,-0.59400666,0.0,0.0,-0.9177782,0.0,-0.74197644,-0.3553135,0.0,0.0,0.0,0.0,1.0
0,1.4033916,0.9803126,-0.12089295,-0.81684417,-0.15781227,-0.39654016,-0.33961818,-0.066824295,-0.18056494,0.11796523,1.3474956,-0.1323345,-0.6353913,0.028363429,-0.60524875,-0.59400666,0.0,0.0,-0.9177782,1.0,-0.81684417,-0.85274816,0.0,0.0,0.0,0.0,1.0
0,-0.056678478,-0.80156714,0.84143174,-0.58154565,-0.23849937,-0.39654016,-0.33961818,-0.19807886,-0.18056494,0.11796523,1.3728737,0.7383258,-0.56318945,0.14997393,-0.59084415,-0.585649,0.0,0.0,-0.9177782,0.0,-0.58154565,-0.15968548,0.0,0.0,0.0,0.0,1.0
1,1.2283269,1.1957046,-3.438582,-0.32485643,-0.023333779,-0.39654016,-0.33961818,-0.28558192,-0.18056494,-2.3206275,-0.69951886,-3.1688416,-0.64437306,-0.2811249,-0.60524875,-0.5605761,0.0,0.0,1.2264856,0.0,-0.32485643,-2.01286,0.0,0.0,1.0,0.0,0.0
1,-0.29386285,-0.80156714,0.37105465,1.2152791,2.0745306,-0.39654016,6.5191026,3.564552,1.1949953,0.11796523,-0.69951886,0.6881198,2.339803,-0.2811249,2.3361666,2.861042,0.0,1.0,1.7625515,0.0,1.2152791,1.5340505,0.0,1.0,0.0,0.0,0.0
0,-0.0007193919,-0.80156714,0.8435192,-0.6671088,-0.26539508,-0.39654016,-0.33961818,-0.24183038,-0.18065251,0.11796523,1.4067501,0.75739133,-0.6151451,0.23486097,-0.57643956,-0.57729137,0.0,0.0,-0.9177782,0.0,-0.6671088,-0.23138162,0.0,0.0,1.0,0.0,0.0
1,-0.16808327,1.1957046,0.4559452,-0.7098903,-0.15781227,2.3969634,-0.33961818,-0.066824295,-0.18056494,0.11796523,-0.69951886,0.4091272,-0.2790234,-0.2811249,-0.24513422,-0.38506564,1.0,0.0,-0.9177782,0.0,-0.7098903,-0.45944363,0.0,1.0,0.0,0.0,0.0
0,-0.28256837,-0.5861751,0.6653882,-1.009361,-0.13091657,-0.39654016,-0.33961818,-0.02307277,-0.18056494,0.11796523,1.4866097,0.5838948,-0.3083917,0.383745,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-1.009361,-0.65234035,0.0,0.0,0.0,0.0,1.0
0,0.1984744,-0.6037981,0.85256493,-0.784758,-0.23849937,-0.39654016,-0.20244376,-0.15432733,-0.18065251,0.11796523,1.4462142,0.75739133,-0.54304844,0.08725953,-0.60524875,-0.59400666,0.0,0.0,-0.9177782,0.0,-0.784758,-0.34404698,0.0,0.0,0.0,0.0,1.0
0,0.98241496,-0.4491074,0.8428234,-0.784758,-0.18470797,-0.39654016,-0.20244376,-0.066824295,-0.18065251,0.11796523,1.4458649,0.75739133,-0.39725056,0.23512635,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-0.784758,-0.34404698,0.0,0.0,0.0,0.0,1.0
1,1.3782357,0.9626896,-0.4228806,1.2152791,-0.21160367,-0.39654016,0.07190507,-0.28558192,-0.18056494,0.11796523,-0.69951886,-0.24164367,-0.314097,-0.2811249,-0.1529449,-0.02735862,0.0,1.0,1.7625515,0.0,1.2152791,1.0345674,0.0,0.0,1.0,0.0,0.0
1,-0.6768489,-0.80156714,-0.6594608,1.8570021,-0.050229475,-0.39654016,-0.33961818,-0.28558192,-0.18056494,0.11796523,-0.69951886,-0.6153285,1.0792005,-0.2811249,1.0936276,0.90543765,0.0,1.0,0.4223867,0.0,1.8570021,1.4483565,0.0,0.0,1.0,0.0,0.0
1,-1.359139,1.1957046,-1.1249671,1.8570021,0.19183181,-0.39654016,-0.33961818,-0.28558192,-0.18056494,0.11796523,-0.69951886,-1.0411259,0.027870288,-0.2811249,0.057361983,0.0035646497,0.0,1.0,0.4223867,0.0,1.8570021,1.2196116,0.0,0.0,1.0,0.0,0.0
0,0.100931056,-0.80156714,0.61389726,-0.76336724,-0.15781227,-0.39654016,-0.06526935,-0.066824295,-0.18065251,0.11796523,1.4139677,0.54512817,-0.5713031,0.33170414,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-0.76336724,-0.43759337,0.0,0.0,1.0,0.0,0.0
0,-0.7456426,0.9803126,0.47125334,-0.93449336,-0.21160367,-0.39654016,-0.20244376,-0.11057582,-0.18056494,0.11796523,1.4349221,0.42819276,-0.37837806,0.30857325,-0.562035,-0.5689337,0.0,0.0,-0.9177782,0.0,-0.93449336,-0.6642897,0.0,0.0,0.0,0.0,1.0
0,-1.3673532,-0.5861751,0.86161065,-0.6884995,-0.29229078,-0.39654016,-0.33961818,-0.28558192,-0.18065251,0.11796523,1.4140841,0.75739133,-0.6151451,0.15046042,-0.57643956,-0.5363389,0.0,0.0,0.95845264,0.0,-0.6884995,-0.25186622,0.0,0.0,1.0,0.0,0.0
1,-0.6891701,1.3523533,0.4559452,1.2152791,0.4607888,-0.39654016,0.75777715,0.93946075,-0.18056494,0.11796523,-0.69951886,0.41675344,2.2901154,-0.2811249,2.2871912,2.80421,0.0,1.0,1.7625515,0.0,1.2152791,1.3882684,0.0,1.0,0.0,0.0,0.0
0,0.94031733,-0.80156714,0.90614337,-0.6564134,-0.26539508,-0.39654016,-0.33961818,-0.24183038,-0.18065251,0.11796523,1.4300327,0.815859,-0.5713031,0.39506721,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-0.6564134,-0.18972957,0.0,0.0,1.0,0.0,0.0
1,0.21952325,-0.80156714,0.056542188,-0.45320106,-0.23849937,-0.39654016,-0.33961818,-0.19807886,-0.18056494,0.11796523,-0.69951886,0.081199706,-0.5713031,-0.2811249,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-0.45320106,-0.38979596,0.0,1.0,0.0,0.0,0.0
1,-1.0485405,-0.80156714,0.32165116,1.8570021,0.2725189,2.3969634,-0.33961818,0.63320005,-0.18065251,0.11796523,-0.69951886,0.2743973,2.9068255,-0.2811249,2.8950644,2.4732475,1.0,1.0,0.4223867,0.0,1.8570021,1.9263308,0.0,0.0,1.0,0.0,0.0
0,-0.46225348,-0.5861751,0.8964018,-0.7740626,0.16493611,-0.39654016,-0.33961818,0.458194,-0.18065251,0.11796523,1.4470291,0.79615796,-0.36317074,0.27724552,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-0.7740626,-0.31297866,0.0,0.0,0.0,0.0,1.0
1,1.7083429,1.5520805,-0.42983884,-0.32485643,0.057353318,-0.39654016,0.4834283,0.2831879,-0.18056494,0.11796523,-0.69951886,-0.40306535,2.9360535,-0.2811249,2.9238737,2.4983203,0.0,0.0,0.4223867,0.0,-0.32485643,-0.52704287,0.0,1.0,0.0,0.0,0.0
0,1.5486798,-0.80156714,0.5728436,-0.7098903,-0.26539508,2.3969634,-0.33961818,-0.24183038,-0.18065251,0.11796523,1.3701962,0.48666048,-0.65021867,0.057922047,-0.61101055,-0.5973497,1.0,0.0,-0.9177782,0.0,-0.7098903,-0.41779158,0.0,0.0,0.0,0.0,1.0
1,-1.3627326,0.9626896,-0.6838146,0.57355595,-0.15781227,-0.39654016,-0.06526935,-0.066824295,-0.18056494,0.11796523,-0.69951886,-0.6350296,-0.05981363,-0.2811249,0.06254763,0.008077775,0.0,0.0,0.4223867,0.0,0.57355595,0.20869611,0.0,1.0,0.0,0.0,0.0
1,-1.3386036,-0.4491074,0.72105414,-0.45320106,-0.23849937,-0.39654016,-0.06526935,-0.19807886,-0.18056494,0.11796523,-0.69951886,0.89275676,-0.5713031,-0.2811249,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-0.45320106,0.046184868,0.0,0.0,0.0,0.0,1.0
1,1.2652907,-0.80156714,0.5930225,1.2152791,-0.10402087,-0.39654016,0.20907947,-0.28558192,-0.18056494,0.11796523,-0.69951886,0.64808214,1.3986622,-0.2811249,1.4085116,1.7845778,0.0,1.0,1.7625515,0.0,1.2152791,1.5125417,0.0,1.0,0.0,0.0,0.0
1,1.261697,-0.977797,1.4008743,1.8570021,-0.23849937,2.3969634,-0.06526935,-0.19807886,-0.18065251,0.11796523,-0.69951886,1.2384788,0.5884628,-0.2811249,0.6099217,0.7085149,1.0,1.0,1.2264856,0.0,1.8570021,2.44425,0.0,0.0,1.0,0.0,0.0
1,-1.113227,1.5520805,-0.42983884,-0.06816718,0.99870276,-0.39654016,0.3462539,1.8144912,-0.18056494,0.11796523,-0.69951886,-0.3833643,5.1281514,-0.2811249,5.084561,2.7072613,0.0,0.0,-0.9177782,0.0,-0.06816718,-0.2706438,0.0,1.0,0.0,0.0,0.0
0,-0.006880025,-0.80156714,-0.101409875,-1.1377057,-0.23849937,-0.39654016,-0.33961818,-0.19807886,-0.18056494,0.11796523,1.4025592,-0.11263342,-0.6429117,-0.009259313,-0.6038083,-0.5931709,0.0,0.0,-0.9177782,0.0,-1.1377057,-1.1494336,0.0,0.0,1.0,0.0,0.0
1,-0.678389,1.7048131,1.5908343,-0.45320106,-0.21160367,-0.39654016,-0.20244376,-0.15432733,-0.18065251,0.11796523,-0.69951886,1.4354895,-0.11826958,-0.2811249,-0.086683825,-0.12179996,0.0,0.0,0.4223867,0.0,-0.45320106,0.33774915,0.0,0.0,1.0,0.0,0.0
1,-0.6891701,1.1565424,-0.71999747,1.2152791,0.353206,-0.39654016,0.4834283,-0.28558192,-0.18056494,0.11796523,-0.69951886,-0.29947585,1.7610891,-0.2811249,1.7657453,2.1991167,0.0,1.0,1.7625515,0.0,1.2152791,1.003499,0.0,1.0,0.0,0.0,0.0
1,-0.9597246,-0.4491074,-0.17655887,-0.45320106,-0.21160367,-0.39654016,-0.20244376,-0.15432733,-0.18056494,0.11796523,-0.69951886,-0.19016667,-0.69230694,-0.2811249,-0.65249574,-0.6214197,0.0,0.0,-0.9177782,0.0,-0.45320106,-0.5355781,0.0,0.0,0.0,0.0,1.0
1,0.099390894,-0.5861751,0.5999808,-0.45320106,-0.21160367,-0.39654016,-0.20244376,-0.11057582,-0.18065251,0.11796523,-0.69951886,0.5254271,-0.58906794,-0.2811249,-0.60524875,-0.59400666,0.0,0.0,-0.9177782,0.0,-0.45320106,-0.15115023,0.0,0.0,0.0,0.0,1.0
1,-0.085941486,-0.80156714,0.102466576,1.2152791,0.2456232,-0.39654016,0.3462539,0.5894486,-0.18056494,0.11796523,-0.69951886,0.5146233,1.2262172,-0.2811249,1.2385377,1.5873375,0.0,1.0,1.7625515,0.0,1.2152791,1.4408455,0.0,1.0,0.0,0.0,0.0
0,-0.29386285,-0.5861751,-0.068010315,-1.0521426,-0.26539508,-0.39654016,-0.33961818,-0.24183038,-0.18056494,0.11796523,1.4437696,-0.09293235,-0.6869816,-0.17956413,-0.6484625,-0.6190796,0.0,0.0,-0.9177782,0.0,-1.0521426,-1.0569115,0.0,0.0,0.0,0.0,1.0
1,-0.4843291,-0.4491074,0.7600203,-0.96657956,0.16493611,-0.39654016,-0.33961818,0.458194,-0.18056494,0.11796523,-0.69951886,0.660157,-0.5713031,-0.2811249,-0.53322583,-0.49371496,0.0,0.0,0.95845264,0.0,-0.96657956,-0.5704019,0.0,1.0,0.0,0.0,0.0
0,1.0943332,-0.80156714,0.5004779,1.6751806,0.353206,-0.39654016,2.5410445,-0.15432733,-0.18056494,0.11796523,1.3742707,0.42819276,2.4011817,7.4966545,2.3966658,2.039486,0.0,1.0,0.4223867,0.0,1.6751806,1.8348329,0.0,1.0,0.0,0.0,0.0
1,-0.008933569,-0.80156714,-0.12715536,1.8570021,-0.10402087,-0.39654016,-0.20244376,0.020678753,-0.18056494,0.11796523,-0.69951886,-0.09293235,3.7544367,-0.2811249,3.73053,2.7072346,0.0,1.0,-0.09443694,0.0,1.8570021,1.7289957,0.0,1.0,0.0,0.0,0.0
1,-0.6003544,1.7048131,0.01757604,1.8570021,0.08424902,-0.39654016,-0.33961818,0.3269394,-0.18056494,0.11796523,-0.69951886,-0.01603462,1.6207948,-0.2811249,1.6562705,1.3951118,0.0,1.0,0.4223867,0.0,1.8570021,1.7703063,0.0,1.0,0.0,0.0,0.0
0,-0.29386285,-0.80156714,0.24650216,-1.0414473,0.19183181,-0.39654016,-0.33961818,0.5019455,-0.18056494,0.11796523,1.4294506,0.21592961,-0.5713031,0.45599777,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-1.0414473,-0.8807438,0.0,0.0,0.0,0.0,1.0
1,1.6570044,1.1957046,-3.2347057,1.2152791,-0.07712518,2.3969634,-0.33961818,-0.28558192,-0.18056494,-2.3206275,-0.69951886,-2.9368775,-0.06776364,-0.2811249,0.0876116,0.11864936,1.0,1.0,0.95845264,0.0,1.2152791,-0.41335323,0.0,0.0,1.0,0.0,0.0
1,-0.024335152,-0.80156714,-0.062443726,1.2152791,0.622163,-0.39654016,1.5808237,-0.28558192,-0.18056494,0.11796523,-0.69951886,0.02972271,1.0040846,-0.2811249,1.019588,1.3332653,0.0,1.0,1.7625515,0.0,1.2152791,1.1803495,0.0,1.0,0.0,0.0,0.0
0,1.374642,-0.9582159,0.745408,-0.6778041,0.03045762,-0.39654016,-0.06526935,0.3269394,-0.18065251,0.11796523,1.3905686,0.660157,-0.46863988,0.38975993,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-0.6778041,-0.2938597,0.0,0.0,0.0,0.0,1.0
1,0.29961148,1.3308141,0.5644938,1.8570021,-0.23849937,2.3969634,-0.06526935,-0.19807886,-0.18065251,2.556558,-0.69951886,0.50636154,-0.493849,-0.2811249,-0.45688155,-0.41841263,1.0,1.0,0.95845264,0.0,1.8570021,2.0509455,0.0,0.0,1.0,0.0,0.0
0,0.9926827,-0.4491074,0.6751298,-0.8382349,-0.21160367,-0.39654016,-0.33961818,-0.15432733,-0.18065251,0.11796523,1.4348056,0.5838948,-0.60381633,-0.069718115,-0.61965334,-0.6023643,0.0,0.0,-0.9177782,0.0,-0.8382349,-0.4884635,0.0,0.0,0.0,0.0,1.0
1,-1.2487609,1.5677454,-0.6010116,-0.06816718,-0.18470797,-0.39654016,-0.33961818,-0.28558192,-0.18056494,0.11796523,-0.69951886,-0.57656187,0.109708615,-0.2811249,0.13802764,0.07376883,0.0,0.0,0.4223867,0.0,-0.06816718,-0.37443247,0.0,0.0,1.0,0.0,0.0
1,-0.5505559,-0.80156714,0.29520985,-0.45320106,-0.26539508,-0.39654016,-0.33961818,-0.24183038,-0.18056494,0.11796523,-0.69951886,0.23499517,-0.4472421,-0.2811249,-0.5879632,-0.58397746,0.0,0.0,-0.9177782,0.0,-0.45320106,-0.30717468,0.0,0.0,0.0,0.0,1.0
0,-0.028442241,-0.60183996,-0.068010315,-0.76336724,-0.23849937,-0.39654016,-0.33961818,-0.19807886,-0.18056494,0.11796523,1.2799758,-0.09293235,-0.60929954,0.26203132,-0.57067776,-0.5739483,0.0,0.0,-0.9177782,1.0,-0.76336724,-0.7803692,0.0,0.0,0.0,0.0,1.0
1,-1.3386036,1.1957046,-1.5111494,-0.45320106,-0.13091657,-0.39654016,-0.33961818,-0.28558192,-0.18056494,-2.3206275,-0.69951886,-1.409091,-0.6385275,-0.2811249,-0.5994869,-0.5906636,0.0,0.0,-0.9177782,0.0,-0.45320106,-1.1904029,0.0,1.0,0.0,0.0,0.0
1,-1.0439199,-0.80156714,-0.7589636,1.8570021,-0.26539508,-0.39654016,-0.33961818,-0.24183038,-0.18056494,0.11796523,-0.69951886,-0.71256286,-0.07442761,-0.2811249,-0.04347008,-0.08419058,0.0,1.0,0.4223867,0.0,1.8570021,1.3961208,0.0,1.0,0.0,0.0,0.0
0,-0.39191958,1.1957046,-0.0443523,-0.92379797,-0.23849937,-0.39654016,-0.06526935,-0.19807886,-0.18056494,-2.3206275,1.3384154,-0.07450232,-0.702829,-0.23133963,-0.66286707,-0.62158686,0.0,0.0,0.95845264,0.0,-0.92379797,-0.9241029,0.0,1.0,0.0,0.0,0.0
1,1.2591301,-0.80156714,0.4385496,1.600313,-0.023333779,-0.39654016,0.75777715,-0.19807886,-0.18056494,0.11796523,-0.69951886,0.37163162,2.8337557,-0.2811249,2.8230414,1.7200569,0.0,1.0,-0.48892543,0.0,1.600313,1.7327513,0.0,1.0,0.0,0.0,0.0
