NoDefault,Zip,NAICS,ApprovalDate,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,ChgOffDate,DisbursementDate,DisbursementGross,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,RevLineCr_-1,RevLineCr_0,RevLineCr_N,RevLineCr_T,RevLineCr_Y
0,0.7221282,-0.80156714,-0.06870614,-1.1697918,-0.26539508,-0.39654016,-0.33961818,-0.24183038,-0.18056494,0.11796523,1.4436531,-0.09293235,-0.66646063,-0.15635951,-0.6484625,-0.6190796,0.0,0.0,-0.9177782,0.0,-1.1697918,-1.1695768,0.0,0.0,0.0,0.0,1.0
0,-0.29180932,1.1957046,-0.36095226,-1.2125734,-0.23849937,-0.39654016,-0.33961818,-0.19807886,-0.18056494,0.11796523,1.3916163,-0.287401,-0.6151451,-0.20499487,-0.57643956,-0.57729137,0.0,0.0,-0.9177782,0.0,-1.2125734,-1.3150176,0.0,0.0,1.0,0.0,0.0
1,-1.232846,-0.4491074,1.2269182,-0.06816718,-0.21160367,-0.39654016,-0.33961818,-0.15432733,-0.18065251,0.11796523,-0.69951886,1.0859543,-0.702829,-0.2811249,-0.66286707,-0.62158686,0.0,0.0,0.95845264,0.0,-0.06816718,0.51869655,0.0,0.0,1.0,0.0,0.0
0,-0.4843291,-0.60183996,0.94371784,-0.784758,0.2994146,-0.39654016,-0.33961818,0.6769516,-0.18065251,0.11796523,1.4583212,0.8355601,-0.3403437,0.45505425,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-0.784758,-0.30205354,0.0,0.0,0.0,0.0,1.0
0,0.9444244,-0.80156714,0.5248318,-0.80614877,-0.15781227,2.3969634,-0.33961818,-0.066824295,-0.18065251,0.11796523,1.3956908,0.44789386,-0.6023316,0.07630589,-0.60524875,-0.59400666,1.0,0.0,-0.9177782,0.0,-0.80614877,-0.5307984,0.0,0.0,1.0,0.0,0.0
1,-0.33544713,1.1957046,-3.648025,1.8570021,-0.15781227,2.3969634,-0.33961818,-0.28558192,-0.18056494,-2.3206275,-0.69951886,-3.342338,-0.4251633,-0.2811249,-0.38918003,-0.33491978,1.0,1.0,1.2264856,0.0,1.8570021,-0.01663461,0.0,0.0,1.0,0.0,0.0
0,0.73701644,-0.80156714,-1.1987244,-1.1270103,-0.23849937,-0.39654016,-0.06526935,-0.19807886,-0.18056494,0.11796523,1.128289,-1.0798925,-0.67360103,-0.08456376,-0.6340579,-0.61072195,0.0,0.0,-0.9177782,0.0,-1.1270103,-1.6588176,0.0,0.0,0.0,0.0,1.0
1,0.95725906,-0.977797,-0.7847091,1.8570021,-0.15781227,-0.39654016,-0.20244376,-0.066824295,-0.18056494,0.11796523,-0.69951886,-0.7322639,0.19330062,-0.2811249,0.31664443,0.22922094,0.0,1.0,0.4223867,0.0,1.8570021,1.385537,0.0,1.0,0.0,0.0,0.0
1,-0.005339867,-0.4491074,1.4349697,-0.45320106,-0.15781227,-0.39654016,-0.33961818,-0.066824295,-0.18065251,0.11796523,-0.69951886,1.2696192,-0.50988054,-0.2811249,-0.60524875,-0.59400666,0.0,0.0,-0.9177782,0.0,-0.45320106,0.2486411,0.0,0.0,0.0,0.0,1.0
0,-1.2225783,1.1957046,0.76906604,-0.6991949,-0.15781227,2.3969634,-0.33961818,-0.066824295,-0.18065251,0.11796523,1.406168,0.6798581,-0.64437306,0.03125295,-0.60524875,-0.59400666,1.0,0.0,-0.9177782,0.0,-0.6991949,-0.3037606,0.0,0.0,1.0,0.0,0.0
1,-0.4945968,-0.977797,0.92840976,1.2152791,0.19183181,-0.39654016,-0.20244376,-0.28558192,-0.18056494,0.11796523,-0.69951886,0.8616164,0.349378,-0.2811249,0.37426275,0.5844207,0.0,1.0,1.7625515,0.0,1.2152791,1.6272554,0.0,1.0,0.0,0.0,0.0
1,0.74009675,-0.80156714,0.4761241,1.2152791,-0.13091657,-0.39654016,0.3462539,-0.28558192,-0.18056494,0.11796523,-0.69951886,0.43899658,0.91055506,-0.2811249,0.9273987,1.2262875,0.0,1.0,1.7625515,0.0,1.2152791,1.4002177,0.0,1.0,0.0,0.0,0.0
1,0.0141688045,-0.80156714,0.6563425,1.2152791,-0.26539508,-0.39654016,1.1693003,-0.28558192,-0.18056494,0.11796523,-0.69951886,0.6703253,0.8725587,-0.2811249,0.88994676,1.1828277,0.0,1.0,1.7625515,0.0,1.2152791,1.524491,0.0,1.0,0.0,0.0,0.0
1,-0.317992,1.3308141,-0.18421294,-0.06816718,-0.23849937,-0.39654016,-0.33961818,-0.19807886,-0.18056494,0.11796523,-0.69951886,-0.17110112,-0.22933587,-0.2811249,-0.19615865,-0.21707706,0.0,0.0,0.4223867,0.0,-0.06816718,-0.15661278,0.0,1.0,0.0,0.0,0.0
1,-0.4648204,-0.4491074,0.78367835,1.2152791,-0.18470797,2.3969634,-0.06526935,-0.28558192,-0.18056494,0.11796523,-0.69951886,0.745952,0.5247458,-0.2811249,0.5471177,0.785004,1.0,1.0,1.7625515,0.0,1.2152791,1.5651188,0.0,1.0,0.0,0.0,0.0
1,0.95109844,-0.80156714,0.7008753,-0.45320106,-0.23849937,-0.39654016,-0.06526935,-0.19807886,-0.18056494,0.11796523,-0.69951886,0.6213904,-0.4632561,-0.2811249,-0.54186857,-0.55723304,0.0,0.0,-0.9177782,0.0,-0.45320106,-0.09959728,0.0,0.0,0.0,0.0,1.0
1,0.94288427,-0.4491074,0.7628036,-0.45320106,-0.26539508,-0.39654016,-0.33961818,-0.24183038,-0.18065251,0.11796523,-0.69951886,0.6798581,-0.35107914,-0.2811249,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-0.45320106,-0.06818755,0.0,0.0,0.0,0.0,1.0
0,-0.7538568,-0.80156714,-0.26910347,-0.81684417,-0.23849937,-0.39654016,-0.20244376,-0.19807886,-0.18056494,0.11796523,1.2681016,-0.26833543,-0.6414503,0.02140499,-0.6023678,-0.5923351,0.0,0.0,-0.9177782,0.0,-0.81684417,-0.9258099,0.0,0.0,1.0,0.0,0.0
0,0.96495986,-0.80156714,-0.07844768,-1.1163149,-0.18470797,-0.39654016,-0.06526935,-0.11057582,-0.18056494,0.11796523,1.41292,-0.09293235,-0.38838574,0.3693269,-0.5476304,-0.5605761,0.0,0.0,-0.9177782,0.0,-1.1163149,-1.1183653,0.0,0.0,0.0,0.0,1.0
1,-0.2666534,-0.8407293,1.0167794,1.2152791,0.2456232,-0.39654016,1.032126,0.5894486,-0.18056494,0.11796523,-0.69951886,1.0929451,4.198702,-0.2811249,4.1684294,4.9872255,0.0,1.0,1.7625515,0.0,1.2152791,1.7515287,0.0,1.0,0.0,0.0,0.0
1,1.2652907,-0.80156714,0.33069688,1.2152791,-0.15781227,2.3969634,0.07190507,-0.28558192,-0.18056494,0.11796523,-0.69951886,0.32333222,-0.07150482,-0.2811249,-0.040589165,0.10302057,1.0,1.0,1.7625515,0.0,1.2152791,1.338081,0.0,1.0,0.0,0.0,0.0
0,0.94955826,-0.5861751,0.5457065,-0.72058564,-0.23849937,-0.39654016,-0.20244376,-0.15432733,-0.18065251,0.11796523,1.3736886,0.48666048,-0.61816436,-0.037034094,-0.61965334,-0.6023643,0.0,0.0,-0.9177782,0.0,-0.72058564,-0.4280339,0.0,0.0,0.0,0.0,1.0
1,0.39818162,-0.977797,-0.45697597,1.8570021,-0.23849937,2.3969634,0.07190507,-0.28558192,-0.18056494,0.11796523,-0.69951886,-0.4221309,0.22165175,-0.2811249,0.24836673,0.16979812,1.0,1.0,0.4223867,0.0,1.8570021,1.5521452,0.0,1.0,0.0,0.0,0.0
0,0.08552947,-0.6037981,0.8511733,-0.96657956,-0.15781227,2.3969634,-0.33961818,-0.066824295,-0.18065251,0.11796523,1.4188571,0.75739133,-0.5949632,0.21762705,-0.562035,-0.5689337,1.0,0.0,-0.9177782,0.0,-0.96657956,-0.5181662,0.0,0.0,1.0,0.0,0.0
0,1.5235239,0.9803126,0.76976186,-1.0200565,-0.26539508,2.3969634,-0.33961818,-0.24183038,-0.18065251,2.556558,1.5053523,0.6798581,-0.68240744,-0.1867732,-0.65422434,-0.62242264,1.0,0.0,-0.9177782,0.0,-1.0200565,-0.61102974,0.0,0.0,0.0,0.0,1.0
1,0.28318313,1.1957046,-0.038785707,-0.45320106,-0.23849937,-0.39654016,-0.20244376,-0.19807886,-0.18056494,-2.3206275,-0.69951886,-0.07450232,-0.702829,-0.2811249,-0.66286707,-0.62158686,0.0,0.0,0.95845264,0.0,-0.45320106,-0.47344145,0.0,1.0,0.0,0.0,0.0
0,0.007494786,-0.80156714,0.4761241,-0.6991949,-0.26539508,-0.39654016,-0.33961818,-0.24183038,-0.18065251,0.11796523,1.35157,0.4091272,-0.5713031,0.34056437,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-0.6991949,-0.44920132,0.0,0.0,1.0,0.0,0.0
1,0.7252085,-0.80156714,0.32165116,1.8570021,-0.10402087,-0.39654016,0.4834283,0.020678753,-0.18056494,0.11796523,-0.69951886,0.2743973,0.38737434,-0.2811249,0.41171467,0.3119616,0.0,1.0,0.4223867,0.0,1.8570021,1.9263308,0.0,1.0,0.0,0.0,0.0
1,-0.6732552,1.7048131,1.0954075,-0.45320106,0.111144714,-0.39654016,0.07190507,0.5019455,-0.18056494,0.11796523,-0.69951886,0.9709255,0.013256302,-0.2811249,0.042957403,-0.21791282,0.0,0.0,-0.9177782,0.0,-0.45320106,0.08817832,0.0,1.0,0.0,0.0,0.0
0,-0.27897465,-0.80156714,0.44829112,-0.9024072,-0.26539508,-0.39654016,-0.33961818,-0.24183038,-0.18056494,0.11796523,1.4477276,0.38942614,-0.64437306,0.039213873,-0.60524875,-0.5647549,0.0,0.0,0.95845264,0.0,-0.9024072,-0.65438884,0.0,1.0,0.0,0.0,0.0
1,-0.028442241,-0.80156714,0.65843,1.2152791,-0.023333779,-0.39654016,0.6206027,0.15193333,-0.18056494,0.11796523,-0.69951886,0.6703253,0.0074107074,-0.2811249,0.03719557,0.1932831,0.0,1.0,1.7625515,0.0,1.2152791,1.524491,0.0,1.0,0.0,0.0,0.0
1,0.48186353,-0.80156714,-1.4325213,-0.45320106,-0.10402087,-0.39654016,-0.33961818,-0.28558192,-0.18056494,-2.3206275,-0.69951886,-1.2927911,-0.6297591,-0.2811249,-0.59084415,-0.5555615,0.0,0.0,0.6904197,0.0,-0.45320106,-1.1279248,0.0,1.0,0.0,0.0,0.0
0,-1.1666192,1.3171074,-0.3157237,-0.60293645,-0.23849937,-0.39654016,0.6206027,-0.19807886,-0.18056494,-2.3206275,1.1876599,-0.32489657,-0.688215,-0.14536165,-0.6484625,-0.6073789,0.0,0.0,0.95845264,1.0,-0.60293645,-0.75134933,0.0,1.0,0.0,0.0,0.0
0,1.1436182,0.9626896,0.6813922,-1.062838,-0.13091657,-0.39654016,-0.20244376,-0.02307277,-0.18056494,0.11796523,1.513734,0.64109147,-0.41982335,-0.2050391,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,1.0,-1.062838,-0.672825,0.0,0.0,0.0,0.0,1.0
1,0.0660208,1.5677454,0.43715796,-0.45320106,-0.023333779,-0.39654016,-0.33961818,0.15193333,-0.18056494,0.11796523,-0.69951886,0.38942614,-0.5516035,-0.2811249,-0.60524875,-0.59400666,0.0,0.0,-0.9177782,0.0,-0.45320106,-0.224212,0.0,0.0,0.0,0.0,1.0
1,-0.28359514,1.1565424,-0.069401965,1.2152791,1.7248867,-0.39654016,3.0897422,2.9957824,-0.18056494,0.11796523,-0.69951886,0.051965855,2.2024314,-0.2811249,2.2036445,2.7072613,0.0,1.0,1.7625515,0.0,1.2152791,1.1922989,0.0,0.0,1.0,0.0,0.0
0,-1.0100365,-0.80156714,0.72453326,1.5147499,0.08424902,-0.39654016,-0.33961818,0.3269394,-0.18065251,0.11796523,1.4363191,0.64109147,0.6898839,4.9064054,0.7098895,0.5714663,0.0,1.0,0.4223867,0.0,1.5147499,1.7955707,0.0,0.0,1.0,0.0,0.0
0,-0.13830687,1.3523533,0.3661839,-0.37833336,-0.18470797,-0.39654016,0.20907947,-0.11057582,-0.18056494,0.11796523,1.4297999,0.31316394,0.15939617,4.140019,0.18700321,0.1163928,0.0,0.0,0.4223867,0.0,-0.37833336,-0.19348508,0.0,1.0,0.0,0.0,0.0
1,-0.28872898,1.7048131,-0.26353687,-0.45320106,-0.13091657,-0.39654016,-0.33961818,-0.02307277,-0.18056494,0.11796523,-0.69951886,-0.15140004,-0.36670735,-0.2811249,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-0.45320106,-0.5147521,0.0,0.0,0.0,0.0,1.0
1,-0.80570877,-0.80156714,0.019663513,1.8570021,-0.13091657,-0.39654016,-0.33961818,-0.02307277,-0.18056494,0.11796523,-0.69951886,-0.01603462,1.9832217,-0.2811249,1.984695,1.6809431,0.0,1.0,0.4223867,0.0,1.8570021,1.7703063,0.0,1.0,0.0,0.0,0.0
1,-0.678389,0.9803126,-1.8374909,-0.06816718,-0.21160367,-0.39654016,-0.33961818,-0.28558192,-0.18056494,-2.3206275,-0.69951886,-1.6410552,0.016617518,-0.2811249,0.76318645,0.61785126,0.0,0.0,0.4223867,0.0,-0.06816718,-0.94629455,0.0,1.0,0.0,0.0,0.0
1,1.2509159,-0.80156714,0.60276407,-0.45320106,-0.21160367,-0.39654016,-0.33961818,-0.15432733,-0.18065251,0.11796523,-0.69951886,0.64109147,-0.48893872,-0.2811249,-0.61965334,-0.6023643,0.0,0.0,-0.9177782,0.0,-0.45320106,-0.08901357,0.0,0.0,0.0,0.0,1.0
1,0.95879924,-0.80156714,0.42811224,-0.45320106,-0.26539508,2.3969634,-0.33961818,-0.24183038,-0.18065251,0.11796523,-0.69951886,0.4091272,-0.5274612,-0.2811249,-0.49001208,-0.5271455,1.0,0.0,-0.9177782,0.0,-0.45320106,-0.21362829,0.0,0.0,0.0,0.0,1.0
1,-1.2297657,0.9626896,-3.3808286,-0.45320106,-0.21160367,-0.39654016,-0.33961818,-0.28558192,-0.18056494,-2.3206275,-0.69951886,-3.0538127,-0.49823323,-0.2811249,-0.46120292,-0.41013855,0.0,0.0,1.2264856,0.0,-0.45320106,-2.0739725,0.0,0.0,1.0,0.0,0.0
0,0.080909,1.1957046,0.792724,-0.35694256,-0.23849937,-0.39654016,-0.33961818,-0.19807886,-0.18065251,0.11796523,1.4433038,0.69892365,-0.13288356,2.5133808,-0.101088405,-0.30148923,0.0,0.0,-0.9177782,0.0,-0.35694256,0.03423551,0.0,0.0,1.0,0.0,0.0
1,-0.0669462,1.1957046,-2.1638324,-0.45320106,-0.07712518,2.3969634,-0.33961818,-0.28558192,-0.18056494,-2.3206275,-0.69951886,-1.9499172,-0.36816874,-0.2811249,-0.33300215,-0.33617344,1.0,0.0,0.4223867,0.0,-0.45320106,-1.480943,0.0,0.0,1.0,0.0,0.0
1,-1.356572,1.7048131,-0.99763125,1.8570021,-0.050229475,-0.39654016,-0.33961818,0.1081818,-0.18056494,0.11796523,-0.69951886,-0.92546153,1.2554451,-0.2811249,1.2673467,1.0566274,0.0,1.0,0.4223867,0.0,1.8570021,1.2817483,0.0,1.0,0.0,0.0,0.0
1,1.7011555,1.7048131,-0.7742717,-0.45320106,-0.21160367,2.3969634,-0.20244376,-0.15432733,-0.18056494,0.11796523,-0.69951886,-0.6540951,-0.6279499,-0.2811249,-0.53322583,-0.55221844,1.0,0.0,-0.9177782,1.0,-0.45320106,-0.78480756,0.0,0.0,0.0,0.0,1.0
1,0.95725906,-0.80156714,0.8650898,-0.45320106,-0.26539508,-0.39654016,-0.33961818,-0.24183038,-0.18065251,0.11796523,-0.69951886,0.7770924,-0.52158344,-0.2811249,-0.53322583,-0.55221844,0.0,0.0,-0.9177782,0.0,-0.45320106,-0.015951788,0.0,0.0,0.0,0.0,1.0
0,-0.28718883,1.1957046,0.75514954,-0.47459182,-0.26539508,2.3969634,-0.33961818,-0.24183038,-0.18065251,0.11796523,1.4535483,0.660157,-0.64437306,0.023881722,-0.60524875,-0.5647549,1.0,0.0,0.95845264,0.0,-0.47459182,-0.099255875,0.0,0.0,1.0,0.0,0.0
1,-0.47406137,1.1565424,-0.011648569,-0.06816718,-0.21160367,-0.39654016,-0.33961818,-0.28558192,-0.18056494,0.11796523,-0.69951886,-0.01603462,-0.49823323,-0.2811249,-0.46120292,-0.422675,0.0,0.0,0.95845264,0.0,-0.06816718,-0.0733087,0.0,0.0,1.0,0.0,0.0
0,0.49521157,1.3171074,0.26320192,-1.1590965,-0.26539508,2.3969634,-0.33961818,-0.28558192,-0.18056494,0.11796523,1.5029075,0.4091272,-0.66869366,-0.22165383,-0.66286707,-0.62743723,1.0,0.0,-0.9177782,0.0,-1.1590965,-0.8896205,0.0,0.0,0.0,0.0,1.0
0,-0.68249613,1.1957046,0.77532846,-0.9879703,-0.23849937,-0.39654016,-0.06526935,-0.19807886,-0.18056494,0.11796523,1.5102416,0.69892365,-0.26148665,1.2693832,-0.22784872,-0.37503648,0.0,0.0,-0.9177782,0.0,-0.9879703,-0.57006055,0.0,1.0,0.0,0.0,0.0
0,-0.39191958,-0.80156714,0.54988146,1.6110083,-0.18470797,-0.39654016,-0.33961818,-0.28558192,-0.18056494,0.11796523,1.3759005,0.4669594,1.1551932,0.2778942,1.1685313,0.97062725,0.0,1.0,0.4223867,0.0,1.6110083,1.7942051,0.0,0.0,1.0,0.0,0.0
1,0.7395834,-0.80156714,0.27294347,-0.45320106,-0.26539508,-0.39654016,-0.33961818,-0.24183038,-0.18056494,0.11796523,-0.69951886,0.25469625,-0.64630795,-0.2811249,-0.6340579,-0.61072195,0.0,0.0,-0.9177782,0.0,-0.45320106,-0.29659095,0.0,0.0,0.0,0.0,1.0
1,-0.69276386,2.9188411,-2.9097557,-0.06816718,-0.07712518,2.3969634,-0.33961818,-0.28558192,-0.18056494,-2.3206275,-0.69951886,-2.64581,-0.4251633,-0.2811249,-0.38918003,-0.33491978,1.0,0.0,1.2264856,0.0,-0.06816718,-1.4860641,0.0,0.0,1.0,0.0,0.0
1,-0.4766283,1.3308141,-0.41940147,1.8570021,0.111144714,-0.39654016,-0.33961818,0.37069094,-0.18056494,0.11796523,-0.69951886,-0.40306535,1.1107666,-0.2811249,1.1247414,0.9325164,0.0,1.0,0.4223867,0.0,1.8570021,1.5623875,0.0,1.0,0.0,0.0,0.0
1,0.9772811,0.9803126,-2.5583646,-0.45320106,0.0035619205,-0.39654016,-0.33961818,-0.28558192,-0.18056494,-2.3206275,-0.69951886,-2.3572845,1.4746549,-0.2811249,1.4834155,1.1193097,0.0,0.0,0.15435371,0.0,-0.45320106,-1.6997869,0.0,0.0,1.0,0.0,0.0
1,-1.038786,1.1957046,-3.8240685,-0.45320106,-0.21160367,-0.39654016,-0.33961818,-0.28558192,-0.18065251,-2.3206275,-0.69951886,-3.4592736,-0.5713031,-0.2811249,-0.50441664,-0.4853573,0.0,0.0,0.4223867,0.0,-0.45320106,-2.2917922,0.0,0.0,1.0,0.0,0.0
1,-0.013554044,1.1565424,1.8983885,-0.45320106,-0.26539508,-0.39654016,-0.33961818,-0.28558192,-0.18065251,0.11796523,-0.69951886,-10.326051,-0.67384946,-0.2811249,-0.6484625,-0.6190796,0.0,0.0,-0.9177782,0.0,-0.45320106,-6.841083,0.0,0.0,0.0,0.0,1.0
1,-0.5505559,-0.977797,-0.02904417,1.2152791,-0.10402087,-0.39654016,0.20907947,-0.28558192,-0.18056494,0.11796523,-0.69951886,0.011928192,1.6909419,-0.2811249,1.6966033,2.1188834,0.0,1.0,1.7625515,0.0,1.2152791,1.1707901,0.0,1.0,0.0,0.0,0.0
0,0.48135015,1.1957046,-1.7783458,-1.009361,-0.13091657,-0.39654016,-0.33961818,-0.28558192,-0.18056494,-2.3206275,1.083237,-1.6219897,-0.45439127,-0.15627106,-0.4179892,-0.3950948,0.0,0.0,0.6904197,0.0,-1.009361,-1.8373752,0.0,1.0,0.0,0.0,0.0
1,-0.28564867,-0.80156714,0.67791307,1.2152791,-0.15781227,-0.39654016,0.07190507,-0.28558192,-0.18056494,0.11796523,-0.69951886,0.64808214,0.47798106,-0.2811249,0.50102305,0.73151517,0.0,1.0,1.7625515,0.0,1.2152791,1.5125417,0.0,1.0,0.0,0.0,0.0
1,-0.057191864,-0.80156714,-0.45975927,-0.45320106,0.0035619205,2.3969634,-0.33961818,-0.28558192,1.1949953,0.11796523,-0.69951886,-0.4221309,-0.2790234,-0.2811249,-0.24513422,-0.20955518,1.0,0.0,0.95845264,0.0,-0.45320106,-0.6601928,0.0,1.0,0.0,0.0,0.0
0,-0.08645487,-0.5861751,0.7106168,-0.74197644,-0.26539508,-0.39654016,-0.33961818,-0.24183038,-0.18065251,0.11796523,1.4045382,0.6213904,-0.51577,0.22675262,-0.57643956,-0.57729137,0.0,0.0,-0.9177782,0.0,-0.74197644,-0.37613955,0.0,0.0,1.0,0.0,0.0
0,-1.3694067,1.1761235,0.7544537,-0.9024072,-0.07712518,-0.39654016,-0.33961818,0.064430274,-0.18056494,0.11796523,1.4769473,0.7383258,-0.674589,-0.13443749,-0.6484625,-0.6190796,0.0,0.0,-0.9177782,0.0,-0.9024072,-0.46695465,0.0,0.0,0.0,0.0,1.0
